"","date","lag1","lag2","lag3","lag4","lag1cum","lag2cum","lag3cum","lag4cum"
"75",9-01-20,0.000375456105265539,0.000565941272215853,0.0020825296287072,0.746536201837598,0.590915815187894,0.430072149193306,0.501862163643045,7.20727258901579
"76",10-01-20,0.0127255435445666,0.0183642206834194,0.0004060375097715,0.666510463333949,0.60364135873246,0.448436369876725,0.502268201152817,7.87378305234974
"77",11-01-20,0.0496733152114315,0.0100354207590681,0.00935154430593546,0.107474464673692,0.653314673943892,0.458471790635794,0.511619745458752,7.98125751702343
"78",12-01-20,8.34363264737751e-05,0.00367319671294406,0.00224601974509879,0.0271510846773603,0.653398110270366,0.462144987348738,0.513865765203851,8.0084086017008
"79",1-01-20,0.0114835595115797,0.0215390322487894,0.0465451528082473,0.0431472541648408,0.664881669781945,0.483684019597527,0.560410918012098,8.05155585586563
"80",2-01-20,0.00436043746453062,0.000203332034513947,0.00404040161267694,0.00013599268638991,0.669242107246476,0.483887351632041,0.564451319624775,8.05169184855203
"81",3-01-20,0.00267145939005671,0.0150758744159876,0.00973562627593889,0.0194607074662175,0.671913566636533,0.498963226048029,0.574186945900714,8.07115255601824
"82",4-01-20,0.00339165464215966,0.00117713389520521,0.00131660685510543,0.00571051667175433,0.675305221278692,0.500140359943234,0.575503552755819,8.07686307269
"83",5-01-20,0.0157074114730983,0.00531597776033435,0.00228480989804839,0.00134994941565284,0.691012632751791,0.505456337703568,0.577788362653868,8.07821302210565
"84",6-01-20,0.00437621146330278,0.00612592898885298,0.00723781470816927,0.0209115689042659,0.695388844215094,0.511582266692421,0.585026177362037,8.09912459100992
"85",7-01-20,0.000471914691117559,0.00212499676826614,0.00393492403938892,0.0394750832021658,0.695860758906211,0.513707263460687,0.588961101401426,8.13859967421208
"86",8-01-20,0.000528212165014624,0.000110494908592446,0.00114314035027779,0.117221888078841,0.696388971071226,0.51381775836928,0.590104241751704,8.25582156229092
"87",9-01-20,0.000996348768228242,0.00313368572092398,0.00130946290636224,0.00217848592161935,0.697385319839454,0.516951444090204,0.591413704658066,8.25800004821254
"88",10-01-20,0.00279606606143624,4.88111240957578e-05,0.00225798077746314,0.00452973555726663,0.70018138590089,0.517000255214299,0.593671685435529,8.26252978376981
"89",11-01-20,0.0114908636928476,0.00540713883645291,0.002721345227604,0.163368799634329,0.711672249593738,0.522407394050752,0.596393030663133,8.42589858340414
"90",12-01-20,0.00571779776571351,0.00139182170926769,0.000452949829444113,0.00709677921918545,0.717390047359451,0.52379921576002,0.596845980492577,8.43299536262332
"91",1-01-20,0.00055210649513349,4.7811246457602e-05,8.62343388227739e-05,0.0010703357467273,0.717942153854585,0.523847027006478,0.5969322148314,8.43406569837005
"92",2-01-20,1.16806092065917,0.453289303100469,0.622517155354045,0.0188767557090321,1.88600307451375,0.977136330106947,1.21944937018544,8.45294245407908
"93",3-01-20,1.95378127489115,0.109697221669219,0.0154778059487569,0.00053507015107294,3.8397843494049,1.08683355177617,1.2349271761342,8.45347752423016
"94",4-01-20,0.0420595817898416,0.712814769781006,0.702357989465352,0.0225397727188271,3.88184393119474,1.79964832155717,1.93728516559955,8.47601729694898
"95",5-01-20,0.0238130328815898,0.0573426086020421,0.347968638357799,0.0448869100632679,3.90565696407633,1.85699093015921,2.28525380395735,8.52090420701225
"96",6-01-20,0.0184266241969766,0.014390581029841,0.0256161737166243,0.440808057915342,3.92408358827331,1.87138151118905,2.31086997767398,8.96171226492759
"97",7-01-20,0.0541037549707637,0.018360268397964,0.0322168023454664,0.112013400768492,3.97818734324407,1.88974177958702,2.34308678001944,9.07372566569608
